District,Mandal,Date,Rainfall (mm),temp_min ,Temp,humidity_min (%),humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
Warangal,Nallabelly,10-Aug-22,10.8,22.5,25.8,91.7,100,0,7
Warangal,Nallabelly,11-Aug-22,0,24,31.4,70.2,95.4,0,12.8
Warangal,Nallabelly,12-Aug-22,0,24.8,32.1,70.2,91.1,0,6
Warangal,Nallabelly,13-Aug-22,0,23.9,33.9,61,92,0,8
Warangal,Nallabelly,14-Aug-22,13.5,23.1,32.5,64.7,100,0,5.6
Warangal,Nallabelly,15-Aug-22,14,23.1,26.2,97.3,100,0,8.8
Warangal,Nallabelly,16-Aug-22,0,23.5,30,77.9,100,0,4.6
Warangal,Nallabelly,17-Aug-22,0,24.7,34.1,58.1,99.1,0,4.9
Warangal,Nallabelly,18-Aug-22,7.1,24.2,36.3,54.8,100,0,4
Warangal,Nallabelly,19-Aug-22,0.2,25,33.4,61.9,99.1,0,3.9
Warangal,Nallabelly,20-Aug-22,0,24.3,30.8,74.4,98.6,0,4.5
Warangal,Nallabelly,21-Aug-22,0,24.8,33.3,59.1,96.9,0,8.4
Warangal,Nallabelly,22-Aug-22,0.2,24.1,33.1,57.6,94.8,0,11.3
Warangal,Nallabelly,23-Aug-22,0,23.9,34,56.2,96.4,0,6.2
Warangal,Nallabelly,24-Aug-22,0,24.5,34.8,55.7,98.5,0,5.4
Warangal,Nallabelly,25-Aug-22,0,24.2,33.7,60.5,95.9,0,4.4
Warangal,Nallabelly,26-Aug-22,11.8,23.2,34.5,59.5,100,0,4.4
Warangal,Nallabelly,27-Aug-22,0,24,33.5,56.9,98.7,0,4.1
Warangal,Nallabelly,28-Aug-22,0,24.2,35.4,60.9,100,0,3.8
Warangal,Nallabelly,29-Aug-22,0,23.8,34.5,55.3,98.6,0,7.2
Warangal,Nallabelly,30-Aug-22,36.9,23.3,34.3,61,100,0,3.3
Warangal,Nallabelly,31-Aug-22,0,25.2,35.7,60,100,0,5.5
Warangal,Nallabelly,1-Sep-22,0,24.3,36.2,58.1,99.8,0,7.1
Warangal,Nallabelly,2-Sep-22,0.5,23.6,36.2,56.2,100,0,6.8
Warangal,Nallabelly,3-Sep-22,0,25.2,35.6,56.7,100,0,6.9
Warangal,Nallabelly,4-Sep-22,0,25.7,37.9,52.8,98.6,0,8.4
Warangal,Nallabelly,5-Sep-22,1.5,22.4,29.8,78.3,100,0,6.2
Warangal,Nallabelly,6-Sep-22,0.3,23.8,35.9,54.8,100,0,3.6
Warangal,Nallabelly,7-Sep-22,0,23.5,35.2,58.1,100,0,4.3
Warangal,Nallabelly,8-Sep-22,5.2,22.7,34.1,62.4,100,0,3.9
Warangal,Nallabelly,9-Sep-22,1.3,24.4,31.3,77.3,100,0,2
Warangal,Nallabelly,10-Sep-22,41.8,23.7,32.9,75,100,0,14.9
Warangal,Nallabelly,11-Sep-22,64.2,23,32.2,79.9,100,0,10.2
Warangal,Nallabelly,12-Sep-22,22.5,22.8,25.6,96.9,100,0,11.1
Warangal,Nallabelly,13-Sep-22,0.3,23.8,30.1,79.7,100,0,22.7
Warangal,Nallabelly,14-Sep-22,0,23.9,33,69.3,96.8,0,15.3
Warangal,Nallabelly,15-Sep-22,0,23.5,33.7,63.3,100,0,11.9
Warangal,Nallabelly,16-Sep-22,0,22.8,33.4,61.4,99,0,9.4
Warangal,Nallabelly,17-Sep-22,0,22.6,35.6,57.1,99.1,0,6.5
Warangal,Nallabelly,18-Sep-22,0,23.2,34.7,58.6,100,0,9.6
Warangal,Nallabelly,19-Sep-22,1.3,23.8,32.9,67.8,100,0,8.4
Warangal,Nallabelly,20-Sep-22,22.8,21.7,31.9,75.7,100,0,9
Warangal,Nallabelly,21-Sep-22,18.4,21.8,30.4,84.5,100,0,5.3
Warangal,Nallabelly,22-Sep-22,2.1,23.4,31.7,73.1,100,0,8.3
Warangal,Nallabelly,23-Sep-22,18.8,22.9,32.1,65.2,100,0,11
Warangal,Nallabelly,24-Sep-22,0,22.3,32.8,65.7,100,0,6.5
Warangal,Nallabelly,25-Sep-22,0,22.9,33,59.8,100,0,3.8
Warangal,Nallabelly,26-Sep-22,0,23.3,34,56.7,100,0,3.6
Warangal,Nallabelly,27-Sep-22,27.1,22.7,33.4,63.3,100,0,9.4
Warangal,Nallabelly,28-Sep-22,0,23.9,32.4,69.6,100,0,4.4
Warangal,Nallabelly,29-Sep-22,3.4,23.5,34.6,61.9,100,0,3.3
Warangal,Nallabelly,30-Sep-22,0,22.8,31.6,71.9,100,0,3.1
Warangal,Nallabelly,1-Oct-22,17.6,23.6,31.7,74,100,0,2.7
Warangal,Nallabelly,2-Oct-22,0,23.6,33.3,65.6,100,0,5.1
Warangal,Nallabelly,3-Oct-22,0,22.8,33.3,59.8,97.6,0,4.3
Warangal,Nallabelly,4-Oct-22,0,23.6,32.8,60.5,98.5,0,3.7
Warangal,Nallabelly,5-Oct-22,2.2,23.5,30.7,74.9,100,0,2.5
Warangal,Nallabelly,6-Oct-22,18.7,23.2,32.3,71.1,100,0,2.5
Warangal,Nallabelly,7-Oct-22,10.7,22.7,32.4,68.4,100,0,5.4
Warangal,Nallabelly,8-Oct-22,0,23,32.5,67.9,100,0,6.8
Warangal,Nallabelly,9-Oct-22,0.2,22.7,35.1,58.1,100,0,6.1
Warangal,Nallabelly,10-Oct-22,20.3,23,33.1,65.2,100,0,9.1
Warangal,Nallabelly,11-Oct-22,0.2,23,32.7,69.3,100,0,6.4
Warangal,Nallabelly,12-Oct-22,0,23.1,34.5,58.1,100,0,4.1
Warangal,Nallabelly,13-Oct-22,0,23.3,34.7,55.3,100,0,1.6
Warangal,Nallabelly,14-Oct-22,0.2,23.5,35.1,54.3,100,0,4.5
Warangal,Nallabelly,15-Oct-22,37.5,22.4,34,61,100,0,6.3
Warangal,Nallabelly,16-Oct-22,0,22.5,32.5,67.5,100,0,4.5
Warangal,Nallabelly,17-Oct-22,0,22.8,34.1,61.4,100,0,4.3
Warangal,Nallabelly,18-Oct-22,0.4,23.2,33.6,62.4,100,0,3.2
Warangal,Nallabelly,19-Oct-22,19.6,22.8,32.6,67.6,100,0,9
Warangal,Nallabelly,20-Oct-22,41.1,21.7,32.4,64.3,100,0,5.1
Warangal,Nallabelly,21-Oct-22,4.2,22.8,33.8,61.4,100,0,2.5
Warangal,Nallabelly,22-Oct-22,0,18.2,32.5,65,99.6,0,1.9
Warangal,Nallabelly,23-Oct-22,0,17,31,51.6,100,0,6.7
Warangal,Nallabelly,24-Oct-22,0,17,31.2,56.7,98.3,0,4.6
Warangal,Nallabelly,25-Oct-22,0,16.4,31.5,45.2,100,0,4.4
Warangal,Nallabelly,26-Oct-22,0,17,32.5,38.5,100,0,1.8
Warangal,Nallabelly,27-Oct-22,0,18.4,31.9,49.8,100,0,4.3
Warangal,Nallabelly,28-Oct-22,0,17.1,31.8,44.5,100,0,6.1
Warangal,Nallabelly,29-Oct-22,0,16.5,31.5,45,100,0,6.9
Warangal,Nallabelly,30-Oct-22,0,16,30.7,39.5,99.6,0,12.4
Warangal,Nallabelly,31-Oct-22,0,16,30.8,40.9,100,0,4.6
Warangal,Nallabelly,20-Nov-22,0,13.5,29.8,47.3,98.5,0,8.7
Warangal,Nallabelly,1-Dec-22,0,15.7,32.5,40.2,100,0,5.1
Warangal,Nallabelly,2-Dec-22,0,17.6,33.9,43.9,100,0,5
Warangal,Nallabelly,3-Dec-22,0,19.8,34.5,51.4,100,0,2.7
Warangal,Nallabelly,4-Dec-22,0,18.9,32.7,55.7,100,0,3.5
Warangal,Nallabelly,5-Dec-22,0,15.5,32.4,53.4,100,0,4.5
Warangal,Nallabelly,6-Dec-22,0,13.4,31.2,48.2,100,0,4
Warangal,Nallabelly,7-Dec-22,0,15.1,32.9,39.8,100,0,7.4
Warangal,Nallabelly,8-Dec-22,0,12,30.7,48.4,93.8,0,11.8
Warangal,Nallabelly,9-Dec-22,0,13.8,30.6,36.6,84.4,0,10.3
Warangal,Nallabelly,10-Dec-22,0,18.6,28.4,46.4,91.5,0,4.9
Warangal,Nallabelly,11-Dec-22,0,19.4,29.8,58.1,96.2,0,8.4
Warangal,Nallabelly,12-Dec-22,0.7,19.5,32.9,56.7,100,0,7.1
Warangal,Nallabelly,13-Dec-22,0,20.2,32.4,59.5,100,0,5.8
Warangal,Nallabelly,14-Dec-22,0,20.1,33.8,55.8,99.9,0,2.4
Warangal,Nallabelly,15-Dec-22,0,20.5,33.6,53.8,100,0,5.9
Warangal,Nallabelly,16-Dec-22,0,18.9,33.2,56.2,100,0,4.8
Warangal,Nallabelly,17-Dec-22,0,19.1,34.4,44.8,100,0,4.7
Warangal,Nallabelly,18-Dec-22,0,16.2,34.2,50.4,100,0,4.2
Warangal,Nallabelly,19-Dec-22,0,14.3,32.2,29.4,99.3,0,4.6
Warangal,Nallabelly,20-Dec-22,0,15,32,41.2,100,0,9
Warangal,Nallabelly,21-Dec-22,0,15,31.8,34.8,100,0,4.2
Warangal,Nallabelly,22-Dec-22,0,15,32.6,39.6,100,0,4.1
Warangal,Nallabelly,23-Dec-22,0,13.7,32.5,36.4,100,0,7.2
Warangal,Nallabelly,24-Dec-22,0,13.6,31.6,34.8,98.8,0,6
Warangal,Nallabelly,25-Dec-22,0,14.3,32.8,36.4,100,0,5.9
Warangal,Nallabelly,26-Dec-22,0,16.6,34.5,35.1,100,0,10.6
Warangal,Nallabelly,27-Dec-22,0,19.8,34.1,54.3,100,0,10.5
Warangal,Nallabelly,28-Dec-22,0,21.1,34.2,52.5,100,0,19.1
Warangal,Nallabelly,29-Dec-22,0,19.6,33.6,46.5,100,0,9.6
Warangal,Nallabelly,30-Dec-22,0,19.2,33.1,45.4,100,0,3.2
Warangal,Nallabelly,31-Dec-22,0,17.8,34.5,38.3,100,0,5.1
