District,Mandal,Date,Rainfall (mm),temp_min ,Temp,humidity_min (%),humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
Khammam,Madhira,9-Apr-22,0,24.3,39.9,37.7,99.9,0,7.1
Khammam,Madhira,10-Apr-22,0,25.6,39.5,40.2,97.6,0,7.6
Khammam,Madhira,11-Apr-22,0,24.9,39.2,37.4,99.7,0,8.4
Khammam,Madhira,12-Apr-22,0,25.6,40.1,32.7,98,0,7.9
Khammam,Madhira,13-Apr-22,0,24.6,40.3,36.5,99.5,0,7
Khammam,Madhira,14-Apr-22,0,26,40.9,34.7,99,0,9.7
Khammam,Madhira,15-Apr-22,0,25.8,40.8,32,98.8,0,11.3
Khammam,Madhira,16-Apr-22,0,27.9,39.7,33.3,93.5,0,8.6
Khammam,Madhira,17-Apr-22,0,28.2,40.2,34,91.8,0,9
Khammam,Madhira,18-Apr-22,0,28.2,39.5,34,91,0,8.2
Khammam,Madhira,19-Apr-22,0,26.9,41.7,35.4,93.8,0,13.6
Khammam,Madhira,20-Apr-22,0,25.8,42.5,34.3,97.6,0,12.2
Khammam,Madhira,21-Apr-22,0,27.7,42.7,30.8,91,0,9
Khammam,Madhira,22-Apr-22,0,26.2,40.7,37.1,97.6,0,10.8
Khammam,Madhira,23-Apr-22,0,26.6,39.6,37.1,97.6,0,8.9
Khammam,Madhira,24-Apr-22,0,27.1,39.9,35.4,93.5,0,7.1
Khammam,Madhira,25-Apr-22,0,26.8,42.4,31.5,94.1,0,5.9
Khammam,Madhira,26-Apr-22,0,26.8,44.2,28.8,97.7,0,15.7
Khammam,Madhira,27-Apr-22,0,26.7,43.8,28.1,90.8,0,6.4
Khammam,Madhira,28-Apr-22,0,27.1,42.1,32.2,88.6,0,9.5
Khammam,Madhira,29-Apr-22,0,26.5,42.3,29.4,86.3,0,7.6
Khammam,Madhira,30-Apr-22,0,26.6,42.1,28.1,65.9,0,7.9
Khammam,Madhira,1-May-22,0,27.2,42.2,23.1,97.7,0,10.9
Khammam,Madhira,2-May-22,0.7,28,43.2,34.4,93.8,0,14.7
Khammam,Madhira,3-May-22,0,28.5,41.9,31.1,92.4,0,13.9
Khammam,Madhira,4-May-22,0,27.5,41.6,47.8,91,0,12.4
Khammam,Madhira,5-May-22,0,26.8,36.2,55.8,97.7,0,12.4
Khammam,Madhira,6-May-22,0,26.1,41.1,41.4,91,0,12.3
Khammam,Madhira,7-May-22,0,24.7,41,30.8,85.9,0,17.9
Khammam,Madhira,8-May-22,0,28.2,41.8,32.7,91.5,0,8
Khammam,Madhira,9-May-22,13.9,24.7,39.2,40,99.9,0,18.9
Khammam,Madhira,10-May-22,0,28.2,41.9,25,83.9,0,13.9
Khammam,Madhira,11-May-22,1.6,26.6,38.8,35.3,97.6,0,14.7
Khammam,Madhira,12-May-22,0.5,26.2,33.6,53.7,98.4,0,17.9
Khammam,Madhira,13-May-22,0,25.9,36.9,50.8,97.6,0,12.7
Khammam,Madhira,14-May-22,0,26.6,38.7,42.1,99.6,0,9.6
Khammam,Madhira,15-May-22,0,28.5,42.3,37.9,93.7,0,8
Khammam,Madhira,16-May-22,0,28.5,40.3,34.4,92.9,0,12
Khammam,Madhira,17-May-22,0,27.9,41.5,37.4,93.6,0,11.3
Khammam,Madhira,18-May-22,0,28,39.9,39.5,93.5,0,10.1
Khammam,Madhira,19-May-22,1.7,28.2,37.4,43.9,93.4,0,17.3
Khammam,Madhira,20-May-22,9.1,26.7,38.7,49.1,99.9,0,10.5
Khammam,Madhira,21-May-22,0,27,39.8,37.9,90.8,0,7.4
Khammam,Madhira,22-May-22,0,27.8,41.8,35,76.9,0,8.1
Khammam,Madhira,23-May-22,0,30.7,42.2,21.2,63.1,0,10.8
Khammam,Madhira,24-May-22,0,28.4,43.8,23.7,70.1,0,14.3
Khammam,Madhira,25-May-22,0,26.2,43.9,22.7,84,0,15.8
Khammam,Madhira,26-May-22,0,27.9,38.1,34.7,85.3,0,11.2
Khammam,Madhira,27-May-22,0,28.4,44.1,23.3,73.9,0,7.6
Khammam,Madhira,28-May-22,0,25.9,41.4,31.2,70,0,11.9
Khammam,Madhira,29-May-22,0,27,43.8,19.5,69.9,0,15.6
Khammam,Madhira,30-May-22,1,27.8,43.8,18.1,84.7,0,16.6
Khammam,Madhira,31-May-22,0,30,39.1,33.7,70.9,0,19.9
Khammam,Madhira,1-Jun-22,0,27.9,42.4,23.9,71.2,0,21.5
Khammam,Madhira,2-Jun-22,0,29.8,43.8,22.5,63.1,0,15.9
Khammam,Madhira,3-Jun-22,0,30,45.1,17.7,63.1,0,17.9
Khammam,Madhira,4-Jun-22,0,30.3,44.6,16.4,77.5,0,12.1
Khammam,Madhira,5-Jun-22,0,30.5,44.7,22.5,79.6,0,11.7
Khammam,Madhira,6-Jun-22,0,28.8,45,27.1,72.3,0,14.1
Khammam,Madhira,7-Jun-22,0,27,34.2,46.1,90.8,0,6.9
Khammam,Madhira,8-Jun-22,0,29.4,42.3,21.8,70.9,0,10.9
Khammam,Madhira,9-Jun-22,0,31.1,44.1,17.7,57.7,0,16.8
Khammam,Madhira,10-Jun-22,0,32.1,42,27.5,63.1,0,14.8
Khammam,Madhira,11-Jun-22,0,31,42.2,25.6,63.2,0,9.7
Khammam,Madhira,12-Jun-22,0,28.4,41.8,26.8,73.8,0,14.1
Khammam,Madhira,13-Jun-22,0.3,27.6,40.8,28.1,83.9,0,10.2
Khammam,Madhira,14-Jun-22,10.9,24.6,41.5,28.7,92.9,0,17.6
Khammam,Madhira,15-Jun-22,0,27,39.8,34.4,81.5,0,11.4
Khammam,Madhira,16-Jun-22,18,25.1,39.4,37.7,90.4,0,16.4
Khammam,Madhira,17-Jun-22,7.5,25,36.6,43.7,96.3,0,6.2
Khammam,Madhira,18-Jun-22,0,26.6,39.6,41.6,96.5,0,10.8
Khammam,Madhira,19-Jun-22,0.3,26.6,37.7,41.8,96,0,11.5
Khammam,Madhira,20-Jun-22,0,28.2,37.5,46.4,91.7,0,10.1
Khammam,Madhira,21-Jun-22,8.1,24.2,37.9,42.8,98.9,0,9.5
Khammam,Madhira,22-Jun-22,0,23.9,32.9,63.5,96.5,0,10.6
Khammam,Madhira,23-Jun-22,0,26.8,35.1,46,91.8,0,7.7
Khammam,Madhira,24-Jun-22,0.5,26.5,38.2,36.3,90.9,0,9.3
Khammam,Madhira,25-Jun-22,0.1,25.3,34.6,43.4,93.6,0,7
Khammam,Madhira,26-Jun-22,0.6,24.7,34.9,41.3,99.3,0,11.5
Khammam,Madhira,27-Jun-22,5.6,24.6,33,50.8,99.7,0,11.3
Khammam,Madhira,28-Jun-22,10.8,23.9,32.9,62,100,0,7.6
Khammam,Madhira,29-Jun-22,1.1,25.7,33.2,60,99.7,0,6
Khammam,Madhira,30-Jun-22,15.3,25.6,34,52.7,99.8,0,10.9
Khammam,Madhira,1-Jul-22,0.1,26.8,35.9,46.4,94.1,0,11.6
Khammam,Madhira,2-Jul-22,0.6,25.2,36.3,49.1,93.5,0,12.6
Khammam,Madhira,3-Jul-22,30.1,23.8,33.8,48.1,100,0,16.4
Khammam,Madhira,4-Jul-22,7.6,24.9,32.6,67.8,100,0,7.3
Khammam,Madhira,5-Jul-22,12,24.7,33.7,59.5,100,0,6
Khammam,Madhira,6-Jul-22,36,23.7,35.9,46.5,100,0,12.8
Khammam,Madhira,7-Jul-22,0,25.7,31.9,69.3,100,0,18.5
Khammam,Madhira,8-Jul-22,98.2,24,32.4,64.5,100,0,14.3
Khammam,Madhira,9-Jul-22,28.4,23.2,25.4,95.6,100,0,9
Khammam,Madhira,10-Jul-22,30.3,23.2,27.6,88.1,100,0,8.4
Khammam,Madhira,11-Jul-22,3.9,25,28.9,77.5,99.2,0,11.6
Khammam,Madhira,12-Jul-22,14.5,23.6,30,83.6,100,0,10.8
Khammam,Madhira,13-Jul-22,3.6,24.4,27.8,83.6,99.9,0,9.6
Khammam,Madhira,14-Jul-22,0.4,24.9,30.4,68.3,97.9,0,17.1
Khammam,Madhira,15-Jul-22,1.4,25.1,32.6,66,99.9,0,11.2
Khammam,Madhira,16-Jul-22,0,26.4,34.9,53,90.8,0,5.8
Khammam,Madhira,17-Jul-22,3.6,24.8,37.2,51.8,99.9,0,8.1
Khammam,Madhira,18-Jul-22,20.4,23.3,29.4,78.4,99.9,0,6.6
Khammam,Madhira,19-Jul-22,0,24.9,32.9,64.5,99.9,0,8.1
Khammam,Madhira,20-Jul-22,9.7,25.1,34.9,53.5,99.3,0,7.4
Khammam,Madhira,21-Jul-22,0,25.5,36.9,55.4,98.4,0,3.9
Khammam,Madhira,22-Jul-22,0,25.1,34.7,60,99.9,0,7.1
Khammam,Madhira,23-Jul-22,71.9,23.9,30,81.1,99.9,0,7.9
Khammam,Madhira,24-Jul-22,13.8,23.9,32.7,69.3,99.9,0,12.6
Khammam,Madhira,25-Jul-22,2.7,24.4,33.7,60.5,99.9,0,14.1
Khammam,Madhira,26-Jul-22,5.1,25.6,34.6,61.5,100,0,6.4
Khammam,Madhira,27-Jul-22,0.5,24.5,30.5,78,99.9,0,4
Khammam,Madhira,28-Jul-22,0,24.5,36.1,54.9,99.9,0,7.9
Khammam,Madhira,29-Jul-22,0,25.2,37.5,46.1,100,0,4
Khammam,Madhira,30-Jul-22,3.7,25.3,37.1,48.3,99.9,0,14
Khammam,Madhira,31-Jul-22,0,26.7,37.2,54.9,99.8,0,3.3
Khammam,Madhira,1-Aug-22,0,26.5,36.8,53.9,99.9,0,3.2
Khammam,Madhira,2-Aug-22,6,24.9,39,49.9,99.9,0,4.7
Khammam,Madhira,3-Aug-22,6.9,24.5,37.4,51.8,99.9,0,16.9
Khammam,Madhira,4-Aug-22,0.6,26.4,36.5,63.9,99.9,0,0.8
Khammam,Madhira,5-Aug-22,23.4,24.7,36.8,64.4,99.9,0,15.2
Khammam,Madhira,6-Aug-22,80.5,23.9,32.6,75.3,99.9,0,17.4
Khammam,Madhira,7-Aug-22,10,25.1,32.9,73.2,99.9,0,8.8
Khammam,Madhira,8-Aug-22,10.2,24.1,32.2,80.3,99.9,0,7.7
Khammam,Madhira,9-Aug-22,4.9,25.5,30.6,77.5,98.7,0,12.1
Khammam,Madhira,10-Aug-22,1.7,25.2,30.7,79.4,99.9,0,15.3
Khammam,Madhira,11-Aug-22,0,25.6,34.5,63.5,91.1,0,11.6
Khammam,Madhira,12-Aug-22,0,26.7,33.7,59,90.8,0,19.6
Khammam,Madhira,13-Aug-22,0,25.9,34.5,60.9,92.4,0,18.9
Khammam,Madhira,14-Aug-22,7.6,24.7,33.6,63.9,99.9,0,19.1
Khammam,Madhira,15-Aug-22,0,25.2,30.8,71.4,99.9,0,13.5
Khammam,Madhira,16-Aug-22,0.5,25.3,32.4,68.3,99.9,0,14.6
Khammam,Madhira,17-Aug-22,20.5,24.3,37,58.4,99.9,0,19.5
Khammam,Madhira,18-Aug-22,0,25.5,36.7,63.4,99.9,0,12.4
Khammam,Madhira,19-Aug-22,0,24.2,34.5,68,99.9,0,3.8
Khammam,Madhira,20-Aug-22,0.1,25.8,34,71.4,99.9,0,14.9
Khammam,Madhira,21-Aug-22,0.1,28.1,34.6,64.4,92.4,0,16
Khammam,Madhira,22-Aug-22,0,28.5,34.9,61.1,86.1,0,15.8
Khammam,Madhira,23-Aug-22,0,25.7,34.6,63.5,99.8,0,15
Khammam,Madhira,24-Aug-22,0,26.5,36.7,58.7,98.6,0,14.4
Khammam,Madhira,25-Aug-22,0.5,25.1,34.6,66.9,99.3,0,10.2
Khammam,Madhira,26-Aug-22,2.1,25.8,34.7,57.8,99.9,0,28.6
Khammam,Madhira,27-Aug-22,0.1,24.3,37,60.4,99.9,0,11.7
Khammam,Madhira,28-Aug-22,0.1,25.4,34.8,62.3,99.9,0,11.1
Khammam,Madhira,29-Aug-22,3.8,24.7,34.9,71.1,99.9,0,15.5
Khammam,Madhira,30-Aug-22,1.3,25.7,37.4,61.5,99.9,0,8.9
Khammam,Madhira,31-Aug-22,0,25.4,36.3,63.2,99.9,0,11.9
Khammam,Madhira,1-Sep-22,0,24.8,34.8,60.1,99.9,0,6.5
Khammam,Madhira,2-Sep-22,0.9,26.2,36.4,58.9,99.9,0,10.6
Khammam,Madhira,3-Sep-22,0.1,25.4,34.4,62.5,99.9,0,9.4
Khammam,Madhira,4-Sep-22,0.2,25.7,37,56.1,99.9,0,5.4
Khammam,Madhira,5-Sep-22,11,25.4,36.3,59.3,99.9,0,13.7
Khammam,Madhira,6-Sep-22,0,26.1,37,58.1,99.8,0,8.5
Khammam,Madhira,7-Sep-22,0,26.1,36.6,63.5,99.9,0,10.6
Khammam,Madhira,8-Sep-22,6.1,23.6,34.8,68.8,99.9,0,16.4
Khammam,Madhira,9-Sep-22,4.6,25.7,31.9,87.4,99.9,0,12.7
Khammam,Madhira,10-Sep-22,6.9,25.1,32.6,84.5,99.9,0,8.6
Khammam,Madhira,11-Sep-22,16.3,24.4,32.4,74.8,99.9,0,14.8
Khammam,Madhira,12-Sep-22,0.1,26.2,32.8,73.1,99.9,0,6.4
Khammam,Madhira,13-Sep-22,0.3,25.8,33.9,70.5,99.9,0,15.3
Khammam,Madhira,14-Sep-22,0,25.9,34.9,70.9,99.9,0,15.1
Khammam,Madhira,15-Sep-22,0,25.3,33.8,72.1,99.9,0,14.2
Khammam,Madhira,16-Sep-22,0,24.8,36.2,62.3,99.9,0,8.4
Khammam,Madhira,17-Sep-22,0,26,34.8,63.3,97.7,0,22.5
Khammam,Madhira,18-Sep-22,0,25.3,34.8,61,99.9,0,14.4
Khammam,Madhira,19-Sep-22,0.5,25.7,34.4,63.5,99.9,0,8.1
Khammam,Madhira,20-Sep-22,5.3,23.2,30.3,92.6,99.9,0,1.3
Khammam,Madhira,21-Sep-22,0,25.3,32.8,72.4,99.9,0,4
Khammam,Madhira,22-Sep-22,1,25.3,34.8,66.5,99.9,0,10.3
Khammam,Madhira,23-Sep-22,0,24,32.8,76.9,99.9,0,13.6
Khammam,Madhira,24-Sep-22,0,23.6,34.9,63.5,99.9,0,14.5
Khammam,Madhira,25-Sep-22,0,23.7,34.8,63.1,99.9,0,10.3
Khammam,Madhira,26-Sep-22,0,24.1,36.9,56.1,99.9,0,7.9
Khammam,Madhira,27-Sep-22,27.5,24,37.3,63.7,99.9,0,8.3
Khammam,Madhira,28-Sep-22,0.8,25.9,36.7,63.6,99.9,0,3.5
Khammam,Madhira,29-Sep-22,22.4,23.6,34.9,72.5,99.9,0,4
Khammam,Madhira,30-Sep-22,0.1,26.2,33,77.8,99.9,0,6.9
Khammam,Madhira,1-Oct-22,13,24.6,32.8,72.3,99.9,0,8.4
Khammam,Madhira,2-Oct-22,0,25.9,33.8,80,99.9,0,1.2
Khammam,Madhira,3-Oct-22,0,26.1,34.9,71,99.9,0,4.7
Khammam,Madhira,4-Oct-22,0,26.2,34.4,74,99.9,0,11.7
Khammam,Madhira,5-Oct-22,0,25.6,32.9,59,99.9,0,7.4
Khammam,Madhira,6-Oct-22,22.9,23.8,34.2,72.7,99.9,0,7.4
Khammam,Madhira,7-Oct-22,14.3,24.3,30.5,90.8,99.9,0,4.7
Khammam,Madhira,8-Oct-22,0,24.8,32.6,77.5,99.9,0,0
Khammam,Madhira,9-Oct-22,0,24,34.5,71,99.9,0,2.6
Khammam,Madhira,10-Oct-22,4.7,24.8,32.2,75.1,99.9,0,1
Khammam,Madhira,11-Oct-22,0.1,23.9,32.9,77.5,99.9,0,5.2
Khammam,Madhira,12-Oct-22,0.8,24.6,34.1,71.4,99.9,0,3.6
Khammam,Madhira,13-Oct-22,0.1,24.7,34.2,71.4,99.9,0,0.2
Khammam,Madhira,14-Oct-22,1.6,25.9,36.7,63.5,99.9,0,9.5
Khammam,Madhira,15-Oct-22,9.9,23.4,33.1,77.5,99.9,0,6.7
Khammam,Madhira,16-Oct-22,17.4,23.9,30.3,94.2,99.9,0,3.6
Khammam,Madhira,17-Oct-22,0.6,24.1,33.8,77.5,99.9,0,6.5
Khammam,Madhira,18-Oct-22,0,25.2,36.9,63.7,99.9,0,2.2
Khammam,Madhira,19-Oct-22,0,23.6,36.7,63.5,99.9,0,5.6
Khammam,Madhira,20-Oct-22,0,25.4,34.5,63.4,99.9,0,4.9
Khammam,Madhira,21-Oct-22,0.1,24.8,34.4,65.2,99.9,0,5.4
Khammam,Madhira,22-Oct-22,0,22.6,34.9,63.5,99.9,0,5.2
Khammam,Madhira,23-Oct-22,0,21.4,33.7,58.1,97.9,0,12
Khammam,Madhira,24-Oct-22,0,21.5,34,55,98.1,0,6.8
Khammam,Madhira,25-Oct-22,0,20.3,34.6,47.4,99.9,0,6.3
Khammam,Madhira,26-Oct-22,0,20.8,34.8,42.7,99.9,0,5.3
Khammam,Madhira,27-Oct-22,0,21.7,34.5,48.3,99.9,0,8.4
Khammam,Madhira,28-Oct-22,0,21.6,34.6,49,99.9,0,8.6
Khammam,Madhira,29-Oct-22,0,20.8,34.1,55.1,99.9,0,10.4
Khammam,Madhira,30-Oct-22,0,21.7,33.9,54.1,99.9,0,7.1
Khammam,Madhira,31-Oct-22,0,21.5,32.6,46.8,99.9,0,15.1
Khammam,Madhira,1-Nov-22,0,22.6,33.7,55,99.6,0,8.4
Khammam,Madhira,7-Nov-22,0,19.6,33.9,45.7,100,0,4.3
Khammam,Madhira,1-Dec-22,0,18.7,32.4,45.9,99.9,0,4.4
Khammam,Madhira,2-Dec-22,0,19.9,32.6,53.5,100,0,3.8
Khammam,Madhira,3-Dec-22,0,22.2,34.3,58,100,0,7.4
Khammam,Madhira,4-Dec-22,0,22,34.2,56,100,0,5.9
Khammam,Madhira,5-Dec-22,0,19.6,32.9,57.5,100,0,0.4
Khammam,Madhira,6-Dec-22,0,18.4,32.9,57,100,0,5.5
Khammam,Madhira,7-Dec-22,0,15.9,32.9,49.3,100,0,1.9
Khammam,Madhira,8-Dec-22,0,15.6,30.4,44.9,100,0,13.4
Khammam,Madhira,9-Dec-22,0,18.7,32.1,30.5,84.7,0,10.9
Khammam,Madhira,10-Dec-22,6.4,18.7,27.7,54.2,100,0,12.1
Khammam,Madhira,11-Dec-22,3.8,22.6,30.4,66.9,100,0,11.2
Khammam,Madhira,12-Dec-22,0,21.5,32.4,55.1,100,0,10.8
Khammam,Madhira,13-Dec-22,0,22.4,33,58.5,100,0,12.7
Khammam,Madhira,14-Dec-22,0,22.2,33.8,57,100,0,10.8
Khammam,Madhira,15-Dec-22,0,20,34.6,52.5,100,0,0.2
Khammam,Madhira,16-Dec-22,0,19.3,34.7,39.3,100,0,3.4
Khammam,Madhira,17-Dec-22,0,20.3,34.8,49.7,100,0,2.1
Khammam,Madhira,18-Dec-22,0,21.1,33.7,57,100,0,0
Khammam,Madhira,19-Dec-22,0,17.5,32.7,47,100,0,6.2
Khammam,Madhira,20-Dec-22,0,16.2,32.8,41.9,100,0,3.9
Khammam,Madhira,21-Dec-22,0,15.9,32.4,44.2,100,0,8.2
Khammam,Madhira,22-Dec-22,0,17.7,32.9,45.3,100,0,1.7
Khammam,Madhira,23-Dec-22,0,15.9,32.5,43.1,100,0,4.8
Khammam,Madhira,24-Dec-22,0,14.8,32.7,37.4,100,0,13.1
Khammam,Madhira,25-Dec-22,0,16.6,32.7,33.2,100,0,9.6
Khammam,Madhira,26-Dec-22,0,20,33,48,100,0,2.9
Khammam,Madhira,27-Dec-22,0,22.3,33.7,54.5,99.9,0,2.4
Khammam,Madhira,28-Dec-22,0,22.4,34.4,50.8,100,0,0
Khammam,Madhira,29-Dec-22,0,20,34.8,45.7,100,0,2.2
Khammam,Madhira,30-Dec-22,0,20.7,34.6,49.7,100,0,0.2
Khammam,Madhira,31-Dec-22,0,19.9,34.3,49.1,100,0,3.7
